x,y,z
-6506.4964069429325,1453.5714395505531,925.6826650855993
-6534.0,1404.0,926.0
-6562.7791015712255,1351.8458356510778,926.6823376413172
-6576.0,1328.0,927.0
-6610.689642684821,1266.4134595999924,927.6972929203356
-6644.911602296331,1209.493296096652,927.8822798893685
-6678.0,1157.0,928.0
-6701.94861669533,1119.2056561855939,928.1741579357815
-6744.973020364003,1051.5714269056077,928.5877830488902
-6780.0,997.0,929.0
-6821.182062363732,933.7327338507514,929.6018350678764
-6874.0,854.0,930.0
-6880.7569447722,843.8516766269577,929.9933167708982
-6892.0,827.0,930.0
-6944.261350216631,749.4000499211448,930.8546688724595
-6956.0,732.0,931.0
-7020.580084904745,637.6711251455102,930.9430732300427
-7035.0,618.0,931.0
-7178.678201834266,440.28287723111845,932.8748911428394
-7188.0,430.0,933.0
-7289.110596718467,328.9212335580509,934.1946235675588
-7373.0,254.0,935.0
-7408.8465437875075,223.41648092257336,935.2728815664307
-7480.697917345601,168.76725001722951,935.8088697636902
-7497.0,157.0,936.0
-7574.0,104.0,937.0
-7675.58056817418,47.68314579677452,938.2445825358408
-7827.784623902993,-20.61069285307686,939.8963679368347
-7839.0,-25.0,940.0
-8072.0,-81.0,941.0
-8073.364769028893,-81.22300925477546,941.0010590595052
-8129.0,-90.0,941.0
-8272.0,-107.0,940.0
-8339.364703816473,-113.26633001751127,939.1841979650542
-8511.844398253459,-126.35752154993828,936.5188191937093
-8540.0,-128.0,936.0
-8667.772553123625,-132.13143383135824,933.0980289227984
-8793.0,-126.0,929.0
-8813.286597471499,-124.35611594514117,928.2699798433357
-9002.0,-105.0,921.0
-9004.481326059476,-104.70313292647303,920.8973272341776
-9210.0,-70.0,911.0
-9281.906089996832,-53.6984349803476,907.3632414259757
-9434.0,-16.0,900.0
-9436.254303004225,-15.407285898826945,899.8978778377437
-9552.0,17.0,895.0
-9642.775506552362,46.45476698665603,891.7643053848061
-9671.0,56.0,891.0
-9789.0,97.0,889.0
-9849.741258877402,118.99749030032267,887.8510470957192
-9951.0,157.0,886.0
-10050.709325477737,196.0252190056694,885.4001968856509
-10156.0,240.0,886.0
-10210.008966926625,263.6237702489186,886.6096899183692
-10388.832140425253,346.00148360830036,889.702038773003
-10401.0,352.0,890.0
-10498.355633259123,405.44440303000454,893.444640335253
-10539.0,431.0,895.0
-10590.096570508162,464.3793956142802,896.7370075616668
-10712.0,548.0,901.0
-10727.223319838758,558.9024804634938,901.664031550275
-10828.392961476768,634.7760793277857,906.9370429173853
-10890.0,686.0,910.0
-10957.60266494799,747.0790321789184,912.8274077768159
-11043.0,829.0,916.0
-11146.347343867159,933.3274587464944,920.0142657053278
-11229.875791723442,1039.0745461313109,923.1163117951343
-11255.0,1074.0,924.0
-11374.0,1247.0,928.0
-11396.76994523854,1280.5043851919468,928.6820799655468
-11478.0,1431.0,931.0
-11523.92893572796,1532.6845903959936,933.3366208864204
-11593.0,1687.0,937.0
-11640.513339128385,1795.983853087378,939.4482918237552
-11670.0,1869.0,940.0
-11675.547654551929,1882.2292530861937,940.0604153120489
-11726.915048403822,2003.2203269275738,940.5212305790243
-11766.0,2096.0,941.0
-11819.0,2223.0,942.0
-11839.2756036455,2269.1838191106044,942.3406529063186
-11880.0,2358.0,943.0
-11937.0,2475.0,944.0
-11980.538995726401,2561.0372072143837,944.2538851485556
